EAR,MAR,PITCH,YAW,ROLL,D_SLUMP,R_TILT,EYE_CL,FACIAL_DISPLAYED,POSE_DISPLAYED,LABEL,Image_Path
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-3.6914,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\515_jpg.rf.b90db5f49977361d1b46855bb63ccecb.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-2.4293,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\531_jpg.rf.94396299ab6a80054241408356d70b85.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-2.4896,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\532_jpg.rf.affb86335707b1db1c29a53ccb3f19c9.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.559,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\534_jpg.rf.3c66f8871b74787c70ef3f2e1f5fdf5f.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-2.2026,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\553_jpg.rf.5b3ece1534bf7d97befbd544fad9d986.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-4.0593,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\554_jpg.rf.76537d031af0cdf2a40be12349bf4ba7.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.7252,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\573_jpg.rf.4197114efe05a9c7042d9c5fccb0e819.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\575_jpg.rf.541e1fa3b525d58dddbfc009f38877d7.jpg
0.3867,0.6988,-22.7542,-68.0343,-13.3997,1.3719,7.0094,0.0527,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\57621980_jpg.rf.cd4009948800bab7aa16d5eef995f20b.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1.4057,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\623_jpg.rf.f39a60d18cd946af7a8d50af7f992ce1.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.3533,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\625_jpg.rf.c44dea6b813981768d7f3a459d8891ef.jpg
0.2117,0.4604,288.7829,1.1678,12.1154,0.3806,2.1055,0.045,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\626_jpg.rf.321ec348eb6224c6ce5fa917c354bc37.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\633_jpg.rf.d4a49f1bea745edc8f1083ec725542b2.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.1343,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\634_jpg.rf.7748a955935e82a51b11967b8b2c742d.jpg
0.1963,0.4707,-67.1628,37.6353,-3.3736,1.5454,1.0809,0.0346,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\635_jpg.rf.966779085eb5cc5686d813ce24d050e2.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\636_jpg.rf.2b794bc63bde55df501a0ca315f5edeb.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.042,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\655_jpg.rf.2d939aa4cad8863be30531759dd2471f.jpg
0.2174,0.6745,-75.6849,29.28,1.841,1.8722,0.703,0.038,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\656_jpg.rf.47efa92c0f72b906fa038f6be1c0f0e8.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.339,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\66_jpg.rf.93e84398302c8ffc4dbbf8c390ba379d.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,157.8337,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\673_jpg.rf.fff8b2b059b43c824ced3c4675b214ca.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.8841,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\674_jpg.rf.a3e244751ebc7cd0b8e29754788d8cb0.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-174.4725,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\676_jpg.rf.ba21da07b0a4e7849559d81b2626b078.jpg
0.1853,0.4204,-66.585,18.5496,-0.9484,1.786,-3.1604,0.0313,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\67_jpg.rf.dee5f12679d91becdf28b8c2eb1ceb99.jpg
0.1852,0.3679,140.8613,-0.6175,-0.2646,0.3731,-3.7153,0.0387,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\68_jpg.rf.9c4e6b8bc8b286dc72733b47f905193a.jpg
0.1062,0.5861,-75.1827,16.6016,-0.19,1.7232,-0.3537,0.0195,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\695_jpg.rf.138a7cbb0048b98df9b0550bc4512c14.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.5587,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\696_jpg.rf.02a47e24dca4cabebb399e65c3c3f797.jpg
0.2722,0.793,42.3748,-48.2009,-0.8178,0.912,5.9906,0.0266,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\715_jpg.rf.d939e5c26ce180775e9a36f6ac7d7122.jpg
0.1127,0.48,-74.2328,40.7739,6.1646,1.6818,2.2026,0.0169,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\717_jpg.rf.89b03fbe9eab585ef46c1d530bb3853b.jpg
0.2001,0.3878,156.0763,1.4455,8.5427,0.501,6.4347,0.044,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\718_jpg.rf.c01564c3f29620c66d470d8d649f7782.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-5.284,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\736_jpg.rf.505a1c5d3026aae392a1e8b8ad7e0881.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.5937,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\737_jpg.rf.f960a91f13644377fde3ed0b5446b5b9.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-6.4468,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\738_jpg.rf.e0a879796b116719030e80b0d1a67729.jpg
0.2192,0.3676,211.4988,-1.8197,-1.0052,0.3721,-3.8353,0.047,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\739_jpg.rf.7ebbaac77f63391a133a92924e1da186.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.7957,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\756_jpg.rf.6286bbd282a5759d12b25abda7ce3d80.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.6613,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\776_jpg.rf.216cfaceb14bfdc489c9666ef2906baa.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.9182,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\777_jpg.rf.795a97813e824e6f617f349c5c3b2eeb.jpg
0.1509,0.4761,-79.7694,-4.0434,-7.0841,1.3392,8.7974,0.0291,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\778_jpg.rf.a953e4656fbf2e7ef78ffcf11df69a69.jpg
0.1514,0.4602,94.0405,-1.7061,-5.6032,0.4561,2.3695,0.032,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\779_jpg.rf.95db7ede565a79ee2ae58838c1174478.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1.1935,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\796_jpg.rf.90b68925de7017dce8ebece7ade48ff8.jpg
0.4586,0.7122,17.0591,-55.17,-6.3097,0.8438,-0.3673,0.0415,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\797_jpg.rf.837b5a4eeec3b177e7c490ea724832d9.jpg
0.2123,0.3001,153.9923,-9.3716,5.9665,-0.5523,160.3462,0.0433,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\799_jpg.rf.81cb41a9a48f924d02008132628c269b.jpg
0.1102,0.3036,85.4916,-12.1111,0.7151,0.4669,7.6185,0.0232,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\819_jpg.rf.bfb76a6fb26576e4f6fa8722ea30daef.jpg
0.1191,0.6159,14.7859,41.2639,0.0582,0.7417,-0.3696,0.0171,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\836_jpg.rf.5430e08b473405953946bc6a72cd7d85.jpg
0.2617,0.6507,-52.3078,-16.8763,-1.9367,1.4171,8.6913,0.0451,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\838_jpg.rf.d28de15980a246443ad881be961aa44d.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\858_jpg.rf.924eb0eb7dc28456bb22a410cfec476c.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.4276,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\86_jpg.rf.d5138abea1cd47e0304ce790129f06c7.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.9206,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\877_jpg.rf.c2ed56c0bd948920d9c39da014c6cfb4.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.387,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\878_jpg.rf.baa70f7ee1943b0edbdabbdc181a9500.jpg
0.0843,0.5111,-93.6456,-9.5565,-0.6476,1.6703,1.5174,0.0158,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\879_jpg.rf.da2c6ddddab60112ea80c7edb9d631c2.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-3.0356,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\87_jpg.rf.b8be4edfb51ab67d3bf1519ad2922243.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.2143,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\880_jpg.rf.8a148b30887fe1946408009c7bbcd072.jpg
0.1598,0.4155,-29.3342,4.8957,-0.4103,1.5659,5.9743,0.0268,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\899_jpg.rf.20a246470576b86a60dff07b9a58a42e.jpg
0.1905,0.4552,295.3391,-3.0726,4.6976,-0.4242,-159.444,0.0414,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\900_jpg.rf.e6853c21df15716711318bef0bef73eb.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.7685,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\917_jpg.rf.0803d6af9e7afe425e6672d290546031.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.7889,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\918_jpg.rf.059f1263552aa20c1671c62c326e3194.jpg
0.1583,0.5942,-60.1823,-12.904,-8.5394,1.2885,5.3677,0.0277,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\919_jpg.rf.1f3192b76dab5f25a01a7881a3429a6b.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.7872,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\920_jpg.rf.b1f4db27206cc60b3db78df76bbccbef.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.5988,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\938_jpg.rf.f1cf495a66b8ecf7697ca188a5cff994.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1.8841,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\939_jpg.rf.233d41ea47c48a649abb1665d666e157.jpg
0.1465,0.3312,644.7493,-1.4351,1.7081,0.72,2.6368,0.0331,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\940_jpg.rf.c1831582250730159ef0f4bd31454b0f.jpg
0.1623,0.4173,174.9961,1.353,5.3729,0.5229,3.2195,0.0345,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\955_jpg.rf.c8dd0f3153324bd137abc1238b7103da.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.4321,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\957_jpg.rf.b8f3219025eae5ed81d9a389b350c3c7.jpg
0.2058,0.5011,83.4412,-31.589,3.0754,0.8316,-3.4268,0.023,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\958_jpg.rf.d0ecefdab709b5c660836e3cb24782d8.jpg
0.3259,0.9704,8.3887,-75.6229,-26.7211,1.1894,-7.8257,0.042,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\96_jpg.rf.cd332753f7a0439942c6043cb621dbc9.jpg
0.1955,0.492,-47.7541,29.9623,1.7681,1.6476,-8.2267,0.0348,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\979_jpg.rf.75f11f181bb4a9e7f1a24638a88e5ccb.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-7.5494,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\980_jpg.rf.17c9d82cb94b86d12d4074f0c281a95f.jpg
0.1704,0.4328,-75.5997,39.6659,-0.5187,1.4797,-10.6348,0.0279,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\98_jpg.rf.70cda7d663cf78da7d9d3545c512a892.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\997_jpg.rf.2d46944449a0485a47e953a2e0cde65b.jpg
0.0488,0.7067,16.1659,-39.6714,-36.6467,0.4869,-7.3961,0.0084,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\asleep-wheel-young-man-falling-steering-38850748_jpg.rf.9602f4ca013c989178e8366610851426.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16.8584,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\bored-and-tired-yawning-man-driving-his-car-need-a-rest-KX1A78_jpg.rf.b747160456f16e4aba003b8983f97f6a.jpg
0.1944,0.4419,98.4567,-12.3535,-49.4447,1.0063,-21.8605,0.0323,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\boy-with-hat-is-sleeping-on-the-back-seat-in-the-car-on-the-road-trip-on-vacation-RY7D1E_jpg.rf.00ef632d04d17d17b934623c055e49ff.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,50.1944,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\closeup-portrait-tired-young-handsome-man-with-short-attention-span-J0X03R_jpg.rf.3d77ea0881cb62a248a9344910c5721c.jpg
0.2237,0.4417,30.0738,-57.5159,-53.2108,0.7929,-34.3461,0.0234,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\man-driver-car-fell-asleep-wheel-trip-emergency-accident-violation-rights-151756870_jpg.rf.058536a56ef88fcc84ff36e035fefd95.jpg
0.1225,0.3564,35.3878,52.6731,53.1054,-999.0,-999.0,0.0199,1,0,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\man-driver-sleeping-in-the-car-on-the-steering-wheel-PCPYEA_jpg.rf.4c6992a87bbb44f2832f9dd43b6e8003.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-23.0704,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\man-driving-car-and-falling-asleep-at-the-wheel-transportation-concept-2BX5RWG_jpg.rf.0bf3411334f54c23080dd348cd93f41a.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.0047,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\man-falling-asleep-in-car-after-long-hour-drive-KKYRD8_jpg.rf.665a69a93a8ee926985fc7878ee50229.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-12.0948,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\man-sleeping-in-car_jpg.rf.ecda347d92ae4764e7a933a780abb35a.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.2809,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\man-sleeping-in-the-car-while-driving-in-a-traffic-jam_jpg.rf.53954b6af4e329411beaaff181d805a5.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-169.6952,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\side-view-of-tired-young-woman-leaning-on-steering-wheel-in-car-KBMTC8_jpg.rf.d17c8517d4061a2a972937c108582860.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-175.7704,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep01_rgb_1_frame362_png.rf.bfedefb3cfc68fc25d3a9c2e011ed8b8.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,179.5453,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep01_rgb_1_frame368_png.rf.64907ef133d8e52b71d77536ac059552.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep01_rgb_1_frame380_png.rf.bfdf8077f508610caf06fdec8a57d72e.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep01_rgb_1_frame382_png.rf.8e175014b7ddd0a1b75687a3462a0bac.jpg
0.0569,0.2046,55.5446,6.9027,-25.9778,0.3465,-3.8353,0.0108,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep01_rgb_3_frame121_png.rf.33e2529d6fb501eed02a5167b0807b9c.jpg
0.0598,0.2129,56.3545,6.4369,-25.8556,0.3931,-7.0458,0.0107,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep01_rgb_3_frame123_png.rf.61a925774347c77ecec0b2ea6439ba06.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-55.0453,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep02_rgb_3_frame225_png.rf.910bbc9b5e5d6a4ae4347dae260e7f7e.jpg
0.0747,0.2483,37.5509,7.3954,-22.391,0.3569,-7.1805,0.0133,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep03_rgb_3_frame165_png.rf.3587d2a0a3a1f9d6e5904d1f0fc70a66.jpg
0.0749,0.2582,34.5196,5.7279,-22.7313,0.388,-6.676,0.0133,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep03_rgb_3_frame166_png.rf.659987245e8894babd388ff3c6ea007a.jpg
0.0624,0.2546,45.1916,7.2143,-22.7006,0.3837,-5.5089,0.0114,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep03_rgb_3_frame170_png.rf.bdd2ae27f0ce1e44a534c8571731a5da.jpg
0.0756,0.2507,46.1371,2.9453,-22.8741,0.3191,-6.26,0.0133,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep03_rgb_3_frame174_png.rf.61bf77edee0c0a39565854c356adb59a.jpg
0.0651,0.2363,41.4657,4.3302,-22.3269,0.3994,-9.8922,0.0118,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep03_rgb_3_frame181_png.rf.8f948d1dc7c9ab0052c3beefe9d7c9be.jpg
0.075,0.3021,33.7431,-18.7113,23.4821,0.6445,10.4531,0.013,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep03_rgb_3_frame215_png.rf.edc26a076399459de34e69f7b26c11e7.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep04_rgb_1_frame18_png.rf.35afe063fe4d5e071040f44dc8ef435e.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.2635,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep04_rgb_4_frame34_png.rf.66be17efc1506165e7cd84115433d5d0.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,152.5799,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep04_rgb_4_frame39_png.rf.8afd8ae56d232771cbc84cfb6d025655.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.3344,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep05_rgb_1_frame12_png.rf.bd2dfe6dc09250a78d4124517380e7d2.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep05_rgb_1_frame3_png.rf.bc942b96e797ed0ca680507fc486f1e4.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep05_rgb_3_frame22_png.rf.f01ae092bcae9069a74e8934587194c6.jpg
0.1749,0.3105,-34.5889,26.1581,0.9869,-0.2777,-163.9677,0.0321,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep05_rgb_3_frame4_png.rf.ef0e2cf36dc8bd3e33f290a26f4fd45d.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-174.5732,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep05_rgb_3_frame9_png.rf.ede74021a71d1e2c944ad05f7bc53cc3.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep07_rgb_1_frame483_png.rf.624721914fdae2c5e82bec5f35baf887.jpg
0.251,0.3172,143.2457,17.9771,34.7679,0.2725,11.3099,0.0346,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep11_rgb_1_frame390_png.rf.8d273ec401b724d21d2166856c7737ea.jpg
0.2365,0.3302,123.2592,10.3293,29.5621,0.4701,11.2794,0.0342,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep11_rgb_1_frame395_png.rf.8bbc6edb0c1c51e6cb82e2642c06cae0.jpg
0.2309,0.2864,133.545,11.1345,28.0698,0.4052,9.9453,0.033,1,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep11_rgb_1_frame396_png.rf.ecdf3ab704f8a2e458ee780be53ce429.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.1297,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep12_rgb_1_frame11_png.rf.b9ed86758e9019772864e06bce1723f8.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.5746,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep12_rgb_1_frame14_png.rf.8dcfcdb9856ad5c1a2e05d65f702fa11.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.4961,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep14_rgb_1_frame11_png.rf.be6028fb189ba187cd31df6e2479d328.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.9045,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep18_rgb_1_frame15_png.rf.edf5c410a93eeff3c7bbd144b135c9cf.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep18_rgb_1_frame1_png.rf.bd5c138bcf21a23f80cf2f3f41890943.jpg
-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,15.0405,-999.0,0,1,3,c:\Code\Year_2\AI_Drowsiness_Detection\Datasets_train\Passed_out\sleep18_rgb_3_frame456_png.rf.bb4607d67c32a8aab5cbb75e5d9dd9aa.jpg
